date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2016-04-04,15,12,0.0,9.0,3,3,4,05:20 AM,04:45 PM,07:16 AM,08:03 PM,11,12,14,12,38,74,85,6.2,1008,15,9,284,26
2016-04-05,16,12,0.0,11.6,4,4,0,06:00 AM,05:56 PM,07:15 AM,08:04 PM,8,12,13,12,38,37,70,0.0,1015,16,10,341,28
2016-04-06,19,11,0.0,11.6,4,4,0,06:39 AM,07:08 PM,07:13 AM,08:05 PM,9,13,14,13,27,13,71,0.0,1018,19,10,304,18
2016-04-07,20,12,0.0,11.6,4,4,0,07:19 AM,08:20 PM,07:12 AM,08:06 PM,10,14,15,14,31,25,77,0.0,1018,20,10,350,21
2016-04-08,16,11,0.0,11.6,4,4,3,08:00 AM,09:33 PM,07:10 AM,08:07 PM,6,11,13,11,39,7,62,0.0,1020,16,10,262,28
2016-04-09,15,10,0.0,7.8,4,4,11,08:44 AM,10:44 PM,07:09 AM,08:08 PM,9,11,13,11,22,49,79,0.2,1017,15,10,311,15
2016-04-10,15,11,0.0,9.1,3,3,19,09:31 AM,11:52 PM,07:07 AM,08:09 PM,7,10,12,10,37,72,69,2.3,1008,15,10,247,26
2016-04-11,15,9,0.0,11.6,4,4,26,10:22 AM,No moonset,07:06 AM,08:10 PM,7,11,13,11,29,23,68,0.0,1007,15,10,227,20
2016-04-12,16,11,0.0,11.6,4,4,34,11:17 AM,12:54 AM,07:04 AM,08:11 PM,9,12,13,12,35,15,74,5.7,1010,16,9,219,24
2016-04-13,19,12,0.0,9.1,5,5,41,12:14 PM,01:50 AM,07:03 AM,08:12 PM,11,15,15,15,18,57,76,0.2,1016,19,10,234,12
2016-04-14,19,12,0.0,9.1,5,5,49,01:12 PM,02:40 AM,07:01 AM,08:13 PM,11,15,16,15,21,53,76,1.0,1015,19,9,238,14
2016-04-15,19,12,0.0,10.3,4,4,56,02:10 PM,03:24 AM,07:00 AM,08:14 PM,11,14,15,14,23,57,76,1.7,1015,19,9,250,15
2016-04-16,18,12,0.0,6.8,3,3,64,03:08 PM,04:02 AM,06:58 AM,08:15 PM,11,15,15,15,22,66,75,1.6,1016,18,10,241,14
2016-04-17,19,12,0.0,9.2,5,5,71,04:05 PM,04:36 AM,06:57 AM,08:15 PM,11,15,16,15,20,64,76,2.1,1017,19,10,239,13
2016-04-18,18,13,0.0,8.0,5,5,79,05:01 PM,05:09 AM,06:56 AM,08:16 PM,11,15,16,15,26,62,75,2.7,1015,18,10,232,17
2016-04-19,19,12,0.0,8.0,5,5,87,05:56 PM,05:39 AM,06:54 AM,08:17 PM,11,15,15,15,24,66,76,2.0,1013,19,10,234,16
2016-04-20,19,13,0.0,10.4,5,5,94,06:51 PM,06:09 AM,06:53 AM,08:18 PM,11,15,16,15,20,56,77,1.4,1014,19,9,199,13
2016-04-21,17,12,0.0,10.4,4,4,100,07:47 PM,06:39 AM,06:51 AM,08:19 PM,11,14,15,14,21,46,77,1.0,1020,17,10,204,14
2016-04-22,18,12,0.0,10.4,4,4,100,08:41 PM,07:10 AM,06:50 AM,08:20 PM,10,15,15,15,11,56,76,0.2,1020,18,10,145,8
2016-04-23,19,13,0.0,11.6,5,5,83,09:37 PM,07:44 AM,06:49 AM,08:21 PM,11,15,15,15,17,63,77,1.1,1018,19,8,188,11
2016-04-24,20,11,0.0,11.6,5,5,76,10:31 PM,08:19 AM,06:47 AM,08:22 PM,10,15,16,15,22,2,72,0.0,1018,20,10,217,15
2016-04-25,22,12,0.0,11.6,5,5,68,11:25 PM,08:59 AM,06:46 AM,08:23 PM,10,16,17,16,18,1,66,0.0,1016,22,10,174,11
2016-04-26,19,12,0.0,11.6,5,5,61,No moonrise,09:43 AM,06:45 AM,08:24 PM,11,15,15,15,18,23,75,0.0,1014,19,10,317,12
2016-04-27,18,12,0.0,11.6,4,4,53,12:16 AM,10:31 AM,06:43 AM,08:25 PM,10,14,15,14,18,52,74,0.0,1014,18,10,313,14
2016-04-28,18,11,0.0,11.6,4,4,46,01:05 AM,11:25 AM,06:42 AM,08:26 PM,10,14,14,14,16,32,75,0.0,1014,18,10,313,11
2016-04-29,21,12,0.0,9.3,5,5,38,01:51 AM,12:22 PM,06:41 AM,08:27 PM,11,16,16,16,16,27,73,0.2,1015,21,10,207,11
2016-04-30,20,12,0.0,11.6,5,5,30,02:34 AM,01:23 PM,06:40 AM,08:28 PM,8,15,16,15,31,1,63,0.0,1021,20,10,264,22
2016-05-01,23,12,0.0,11.6,5,5,29,03:15 AM,02:27 PM,06:38 AM,08:29 PM,6,16,17,16,31,0,50,0.0,1023,23,10,28,19
2016-05-02,24,13,0.0,11.6,5,5,22,03:54 AM,03:34 PM,06:37 AM,08:30 PM,6,17,18,17,29,0,47,0.0,1021,24,10,73,17
2016-05-03,28,15,0.0,11.6,6,6,15,04:32 AM,04:43 PM,06:36 AM,08:31 PM,8,21,21,21,26,0,46,0.0,1017,28,10,43,14
2016-05-04,24,16,0.0,11.6,5,5,8,05:10 AM,05:54 PM,06:35 AM,08:32 PM,11,20,20,20,13,18,57,0.3,1014,24,10,153,8
2016-05-05,18,15,0.0,8.1,5,5,0,05:50 AM,07:06 PM,06:34 AM,08:33 PM,13,17,17,17,4,66,77,5.6,1012,18,9,126,3
2016-05-06,15,14,0.0,7.0,3,3,0,06:32 AM,08:18 PM,06:33 AM,08:34 PM,12,14,15,14,21,90,83,5.0,1010,15,9,277,15
2016-05-07,14,13,0.0,7.0,3,3,0,07:18 AM,09:30 PM,06:32 AM,08:35 PM,12,12,14,12,37,86,87,13.6,1003,14,9,198,24
2016-05-08,17,13,0.0,11.6,4,4,7,08:07 AM,10:37 PM,06:31 AM,08:36 PM,11,14,15,14,40,37,79,3.9,995,17,10,208,28
2016-05-09,17,13,0.0,10.5,4,4,14,09:02 AM,11:38 PM,06:30 AM,08:36 PM,11,13,14,13,30,52,79,4.1,1000,17,10,201,21
2016-05-10,17,13,0.0,10.5,3,3,21,10:00 AM,No moonset,06:29 AM,08:37 PM,10,13,14,13,35,59,76,8.5,1002,17,9,193,25
2016-05-11,17,12,0.0,10.5,4,4,29,11:00 AM,12:32 AM,06:28 AM,08:38 PM,10,12,14,12,28,55,81,4.9,1004,17,10,204,19
2016-05-12,17,13,0.0,10.5,3,3,36,12:00 PM,01:20 AM,06:27 AM,08:39 PM,11,13,14,13,26,51,80,6.6,1010,17,10,273,17
2016-05-13,17,13,0.0,11.6,3,3,43,01:00 PM,02:02 AM,06:26 AM,08:40 PM,11,14,15,14,25,52,78,0.7,1018,17,10,312,18
2016-05-14,18,13,0.0,11.6,4,4,50,01:58 PM,02:38 AM,06:25 AM,08:41 PM,11,14,15,14,24,35,80,0.3,1022,18,10,328,17
2016-05-15,20,13,0.0,11.6,5,5,58,02:55 PM,03:12 AM,06:24 AM,08:42 PM,12,15,16,15,25,31,79,0.0,1023,20,10,300,18
2016-05-16,21,13,0.0,11.6,5,5,65,03:51 PM,03:43 AM,06:23 AM,08:43 PM,13,16,17,16,20,14,80,0.0,1022,21,10,297,14
2016-05-17,20,14,0.0,11.6,5,5,72,04:45 PM,04:12 AM,06:22 AM,08:44 PM,12,16,16,16,26,26,77,0.0,1019,20,10,341,19
2016-05-18,20,13,0.0,11.6,5,5,80,05:41 PM,04:42 AM,06:21 AM,08:45 PM,13,16,17,16,26,12,77,0.0,1019,20,9,335,19
2016-05-19,20,14,0.0,9.4,4,4,87,06:35 PM,05:13 AM,06:21 AM,08:46 PM,11,16,17,16,27,49,69,0.6,1016,20,10,233,19
2016-05-20,22,14,0.0,9.4,5,5,94,07:31 PM,05:45 AM,06:20 AM,08:46 PM,11,17,17,17,25,53,68,1.6,1016,22,10,199,17
2016-05-21,21,15,0.0,9.4,4,4,100,08:26 PM,06:20 AM,06:19 AM,08:47 PM,12,17,18,17,22,50,70,0.4,1016,21,10,245,15
2016-05-22,20,14,0.0,11.6,5,5,100,09:21 PM,06:58 AM,06:19 AM,08:48 PM,11,17,17,17,24,37,70,0.1,1021,20,9,285,17
2016-05-23,22,11,0.0,10.5,5,5,84,10:13 PM,07:41 AM,06:18 AM,08:49 PM,8,16,17,16,16,32,58,0.0,1020,22,10,138,10
2016-05-24,19,15,0.0,10.5,5,5,77,11:04 PM,08:28 AM,06:17 AM,08:50 PM,13,16,17,16,22,37,79,0.6,1013,19,10,242,16
2016-05-25,19,14,0.0,11.6,5,5,70,11:51 PM,09:20 AM,06:17 AM,08:51 PM,11,16,17,16,16,29,72,0.2,1013,19,10,242,12
2016-05-26,14,13,0.0,11.6,4,4,62,No moonrise,10:16 AM,06:16 AM,08:51 PM,12,13,14,13,15,18,88,0.0,1013,14,10,194,8
2016-05-27,18,14,0.0,11.6,5,5,55,12:35 AM,11:15 AM,06:16 AM,08:52 PM,13,15,16,15,26,16,84,0.4,1014,18,10,184,16
2016-05-28,17,15,0.0,11.6,4,4,48,01:16 AM,12:17 PM,06:15 AM,08:53 PM,13,16,16,16,30,35,82,7.7,1016,17,9,223,19
2016-05-29,19,14,0.0,11.6,5,5,40,01:54 AM,01:21 PM,06:15 AM,08:54 PM,12,16,16,16,23,27,75,1.0,1020,19,10,275,16
2016-05-30,20,14,0.0,11.6,5,5,33,02:31 AM,02:27 PM,06:14 AM,08:54 PM,11,16,16,16,23,11,73,0.0,1021,20,10,329,16
2016-05-31,23,15,0.0,9.4,4,4,29,03:08 AM,03:35 PM,06:14 AM,08:55 PM,14,19,20,19,24,39,72,0.1,1018,23,10,286,16
2016-06-01,26,18,0.0,11.6,6,6,12,03:45 AM,04:44 PM,06:13 AM,08:56 PM,13,22,22,22,22,32,58,0.2,1018,26,10,244,14
2016-06-02,24,17,0.0,11.6,5,5,4,04:24 AM,05:55 PM,06:13 AM,08:56 PM,12,20,20,20,19,37,60,0.0,1014,24,10,326,12
2016-06-03,20,15,0.0,11.6,5,5,0,05:06 AM,07:06 PM,06:13 AM,08:57 PM,13,17,17,17,21,11,74,0.0,1014,20,10,300,15
2016-06-04,22,15,0.0,11.6,5,5,0,05:53 AM,08:15 PM,06:12 AM,08:58 PM,14,18,18,18,17,29,78,0.0,1017,22,10,290,12
2016-06-05,22,15,0.0,11.6,5,5,0,06:45 AM,09:20 PM,06:12 AM,08:58 PM,15,19,20,19,13,29,79,0.0,1018,22,8,290,9
2016-06-06,24,15,0.0,11.6,5,5,3,07:42 AM,10:19 PM,06:12 AM,08:59 PM,15,20,20,20,12,17,78,0.0,1019,24,8,276,9
2016-06-07,27,15,0.0,11.6,6,6,11,08:42 AM,11:12 PM,06:12 AM,08:59 PM,13,21,22,21,19,1,64,0.0,1020,27,10,176,12
2016-06-08,29,18,0.0,14.5,6,6,18,09:44 AM,11:57 PM,06:11 AM,09:00 PM,13,23,23,23,24,4,54,0.0,1019,29,10,255,14
2016-06-09,24,17,0.0,14.5,6,6,26,10:45 AM,No moonset,06:11 AM,09:01 PM,15,20,21,20,26,9,71,0.0,1017,24,10,331,18
2016-06-10,18,17,0.0,11.4,4,4,33,11:46 AM,12:36 AM,06:11 AM,09:01 PM,14,18,18,18,30,70,82,0.0,1017,18,10,335,20
2016-06-11,23,15,0.0,14.5,5,5,41,12:45 PM,01:12 AM,06:11 AM,09:02 PM,13,19,19,19,27,8,73,0.0,1018,23,10,330,19
2016-06-12,24,16,0.0,14.5,6,6,48,01:42 PM,01:45 AM,06:11 AM,09:02 PM,16,20,21,20,22,24,79,0.0,1020,24,8,331,16
2016-06-13,23,18,0.0,12.4,6,6,56,02:37 PM,02:15 AM,06:11 AM,09:02 PM,17,20,21,20,25,50,82,0.0,1020,23,10,334,19
2016-06-14,22,16,0.0,11.4,5,5,63,03:33 PM,02:44 AM,06:11 AM,09:03 PM,15,19,19,19,21,42,81,0.0,1016,22,10,308,15
2016-06-15,18,16,0.0,11.4,4,4,71,04:28 PM,03:15 AM,06:11 AM,09:03 PM,12,17,17,17,29,66,73,0.0,1013,18,10,295,19
2016-06-16,25,17,0.0,11.4,6,6,79,05:23 PM,03:46 AM,06:11 AM,09:04 PM,14,20,21,20,24,38,68,0.2,1017,25,10,279,16
2016-06-17,22,14,0.0,14.5,5,5,86,06:18 PM,04:20 AM,06:11 AM,09:04 PM,12,18,18,18,23,16,68,0.0,1020,22,10,339,17
2016-06-18,24,15,0.0,14.5,5,5,94,07:14 PM,04:57 AM,06:11 AM,09:04 PM,11,19,19,19,31,1,64,0.0,1025,24,10,222,22
2016-06-19,27,16,0.0,14.5,6,6,100,08:08 PM,05:38 AM,06:11 AM,09:04 PM,12,21,21,21,27,0,60,0.0,1025,27,10,135,18
2016-06-20,29,17,0.0,14.5,6,6,100,09:00 PM,06:24 AM,06:12 AM,09:05 PM,14,23,23,22,26,0,61,0.0,1022,29,10,307,16
2016-06-21,28,17,0.0,14.5,6,6,84,09:49 PM,07:15 AM,06:12 AM,09:05 PM,16,23,23,23,19,1,64,0.0,1018,28,10,284,11
2016-06-22,27,18,0.0,14.5,6,6,76,10:35 PM,08:10 AM,06:12 AM,09:05 PM,17,22,23,22,16,3,73,0.0,1016,27,10,320,11
2016-06-23,25,17,0.0,14.5,6,6,69,11:18 PM,09:09 AM,06:12 AM,09:05 PM,16,21,22,21,16,18,78,0.0,1019,25,8,290,11
2016-06-24,23,17,0.0,14.5,5,5,61,11:57 PM,10:10 AM,06:13 AM,09:05 PM,15,19,20,19,28,24,78,0.0,1020,23,10,341,21
2016-06-25,24,17,0.0,14.5,5,5,54,No moonrise,11:14 AM,06:13 AM,09:05 PM,15,20,21,20,32,15,74,0.0,1017,24,10,336,23
2016-06-26,28,17,0.0,14.5,6,6,46,12:34 AM,12:19 PM,06:13 AM,09:06 PM,14,22,22,22,25,7,66,0.0,1016,28,10,337,16
2016-06-27,30,18,0.0,14.5,6,6,38,01:10 AM,01:25 PM,06:14 AM,09:06 PM,13,24,24,24,24,4,54,0.0,1018,30,10,222,14
2016-06-28,29,19,0.0,14.5,6,6,31,01:46 AM,02:31 PM,06:14 AM,09:06 PM,14,23,23,23,34,5,61,0.0,1016,29,10,348,22
2016-06-29,25,17,0.0,14.5,6,6,23,02:22 AM,03:40 PM,06:14 AM,09:05 PM,14,20,21,20,32,4,70,0.0,1017,25,10,343,23
2016-06-30,24,16,0.0,14.5,5,5,16,03:02 AM,04:48 PM,06:15 AM,09:05 PM,14,19,20,19,26,2,73,0.0,1019,24,10,331,19
2016-07-01,24,16,0.0,14.5,5,5,15,03:45 AM,05:56 PM,06:15 AM,09:05 PM,15,19,20,19,27,29,79,0.0,1020,24,9,337,20
2016-07-02,26,16,0.0,14.5,6,6,8,04:33 AM,07:02 PM,06:16 AM,09:05 PM,14,20,21,20,33,8,69,0.0,1019,26,10,348,23
2016-07-03,32,16,0.0,14.5,6,6,1,05:27 AM,08:04 PM,06:16 AM,09:05 PM,14,24,24,24,27,2,57,0.0,1015,32,10,301,15
2016-07-04,27,18,0.0,14.5,6,6,0,06:24 AM,09:00 PM,06:17 AM,09:05 PM,16,23,23,23,15,6,69,2.7,1016,27,10,313,9
2016-07-05,27,17,0.0,14.5,6,6,0,07:26 AM,09:49 PM,06:17 AM,09:05 PM,17,23,23,22,12,7,73,0.2,1016,27,10,257,8
2016-07-06,26,18,0.0,14.5,6,6,6,08:28 AM,10:32 PM,06:18 AM,09:04 PM,17,22,22,22,9,21,77,0.0,1016,26,10,220,7
2016-07-07,28,19,0.0,14.5,6,6,14,09:31 AM,11:10 PM,06:19 AM,09:04 PM,17,24,24,23,13,19,72,3.5,1017,28,10,293,8
2016-07-08,29,18,0.0,14.5,6,6,21,10:31 AM,11:44 PM,06:19 AM,09:04 PM,14,23,23,23,26,4,63,0.0,1021,29,10,344,17
2016-07-09,30,18,0.0,14.5,6,6,28,11:30 AM,No moonset,06:20 AM,09:03 PM,14,24,24,23,31,3,60,0.0,1018,30,10,347,19
2016-07-10,27,19,0.0,14.5,6,6,35,12:27 PM,12:15 AM,06:21 AM,09:03 PM,16,23,23,22,35,1,69,0.0,1017,27,10,344,24
2016-07-11,24,17,0.0,14.5,6,6,43,01:23 PM,12:46 AM,06:21 AM,09:03 PM,14,20,21,20,30,4,70,0.0,1018,24,10,340,22
2016-07-12,24,17,0.0,14.5,5,5,50,02:18 PM,01:16 AM,06:22 AM,09:02 PM,12,19,20,19,39,8,63,0.0,1020,24,10,347,28
2016-07-13,27,16,0.0,14.5,6,6,57,03:14 PM,01:47 AM,06:23 AM,09:02 PM,11,21,21,21,36,0,55,0.0,1020,27,10,305,25
2016-07-14,31,17,0.0,14.5,6,6,65,04:09 PM,02:19 AM,06:23 AM,09:01 PM,10,24,24,24,26,0,43,0.0,1018,31,10,137,14
2016-07-15,31,21,0.0,14.5,7,7,72,05:04 PM,02:55 AM,06:24 AM,09:01 PM,10,26,26,26,24,0,37,0.0,1016,31,10,150,13
2016-07-16,30,21,0.0,14.5,7,7,79,05:59 PM,03:34 AM,06:25 AM,09:00 PM,12,27,27,26,18,0,41,0.0,1016,30,10,216,10
2016-07-17,31,20,0.0,11.6,7,7,86,06:52 PM,04:18 AM,06:26 AM,08:59 PM,12,25,25,25,21,0,47,0.0,1015,31,10,328,13
2016-07-18,26,18,0.0,10.5,6,6,94,07:43 PM,05:07 AM,06:26 AM,08:59 PM,15,21,22,21,24,33,70,0.0,1017,26,9,285,16
2016-07-19,25,18,0.0,9.4,5,5,100,08:31 PM,06:01 AM,06:27 AM,08:58 PM,16,21,22,21,23,51,72,0.2,1017,25,9,287,16
2016-07-20,25,17,0.0,9.4,5,5,100,09:16 PM,06:59 AM,06:28 AM,08:57 PM,15,21,22,21,24,39,72,0.0,1017,25,10,303,17
2016-07-21,25,17,0.0,10.5,6,6,85,09:57 PM,08:01 AM,06:29 AM,08:57 PM,15,21,22,21,24,29,72,0.0,1016,25,10,317,17
2016-07-22,25,17,0.0,9.4,6,6,77,10:35 PM,09:05 AM,06:29 AM,08:56 PM,15,21,22,21,25,37,72,0.1,1016,25,10,317,17
2016-07-23,25,17,0.0,10.5,6,6,70,11:12 PM,10:11 AM,06:30 AM,08:55 PM,15,21,21,21,24,22,72,0.0,1017,25,10,324,17
2016-07-24,26,17,0.0,9.4,5,5,63,11:49 PM,11:17 AM,06:31 AM,08:54 PM,16,21,22,21,24,33,73,0.0,1017,26,9,299,16
2016-07-25,26,18,0.0,9.4,6,6,55,No moonrise,12:24 PM,06:32 AM,08:53 PM,16,22,22,22,24,41,72,0.0,1016,26,10,292,16
2016-07-26,27,18,0.0,10.5,6,6,48,12:25 AM,01:31 PM,06:33 AM,08:53 PM,15,22,23,22,22,21,70,0.0,1015,27,9,301,15
2016-07-27,26,18,0.0,10.5,6,6,41,01:03 AM,02:38 PM,06:34 AM,08:52 PM,16,21,22,21,22,20,71,0.0,1016,26,9,293,15
2016-07-28,30,17,0.0,11.6,6,6,34,01:44 AM,03:45 PM,06:35 AM,08:51 PM,16,24,24,24,16,1,68,0.0,1015,30,10,273,10
2016-07-29,30,18,0.0,11.6,6,6,26,02:28 AM,04:50 PM,06:35 AM,08:50 PM,16,26,26,25,11,0,62,0.0,1014,30,10,308,8
2016-07-30,24,17,0.0,10.5,5,5,19,03:19 AM,05:52 PM,06:36 AM,08:49 PM,17,20,21,20,13,28,82,0.1,1016,24,9,248,10
2016-07-31,26,17,0.0,11.6,6,6,15,04:13 AM,06:49 PM,06:37 AM,08:48 PM,15,21,21,21,25,10,73,0.0,1020,26,10,336,18
2016-08-01,27,17,0.0,11.6,6,6,5,05:12 AM,07:40 PM,06:38 AM,08:47 PM,14,21,22,21,26,0,68,0.0,1019,27,10,335,18
2016-08-02,29,16,0.0,11.6,6,6,0,06:13 AM,08:25 PM,06:39 AM,08:46 PM,15,22,22,22,23,1,69,0.0,1018,29,10,332,15
2016-08-03,26,17,0.0,11.6,6,6,0,07:15 AM,09:06 PM,06:40 AM,08:45 PM,15,21,22,21,32,1,70,0.0,1018,26,10,341,22
2016-08-04,25,18,0.0,11.6,6,6,2,08:16 AM,09:42 PM,06:41 AM,08:44 PM,17,21,22,21,26,30,81,0.0,1019,25,10,334,18
2016-08-05,29,17,0.0,11.6,6,6,10,09:16 AM,10:15 PM,06:42 AM,08:43 PM,14,22,22,22,29,9,66,0.0,1020,29,10,345,20
2016-08-06,33,18,0.0,11.6,7,7,17,10:14 AM,10:46 PM,06:42 AM,08:41 PM,13,25,25,25,23,0,48,0.0,1019,33,10,249,13
2016-08-07,33,22,0.0,11.6,7,7,24,11:12 AM,11:17 PM,06:43 AM,08:40 PM,10,28,28,28,23,0,35,0.0,1019,33,10,198,12
2016-08-08,33,20,0.0,11.6,7,7,32,12:07 PM,11:47 PM,06:44 AM,08:39 PM,14,28,28,27,18,0,47,0.0,1018,33,10,212,10
2016-08-09,32,20,0.0,11.6,6,6,39,01:03 PM,No moonset,06:45 AM,08:38 PM,14,26,26,25,26,3,51,0.0,1017,32,10,336,17
2016-08-10,31,17,0.0,11.6,6,6,46,01:58 PM,12:19 AM,06:46 AM,08:37 PM,14,24,24,24,26,4,59,0.0,1015,31,10,221,17
2016-08-11,31,20,0.0,11.6,7,7,53,02:53 PM,12:53 AM,06:47 AM,08:35 PM,13,26,26,26,21,3,45,0.0,1017,31,10,192,12
2016-08-12,32,19,0.0,11.6,7,7,61,03:48 PM,01:30 AM,06:48 AM,08:34 PM,13,27,27,26,21,2,45,0.0,1019,32,10,212,12
2016-08-13,33,19,0.0,11.6,7,7,68,04:41 PM,02:11 AM,06:49 AM,08:33 PM,9,26,26,26,28,4,36,0.0,1019,33,10,137,16
2016-08-14,28,18,0.0,11.6,6,6,75,05:33 PM,02:57 AM,06:50 AM,08:32 PM,14,23,23,23,27,4,61,0.0,1018,28,10,335,18
2016-08-15,26,15,0.0,11.6,5,5,82,06:22 PM,03:49 AM,06:51 AM,08:30 PM,15,20,21,20,17,11,75,0.0,1017,26,8,315,11
2016-08-16,25,14,0.0,11.6,5,5,90,07:09 PM,04:45 AM,06:52 AM,08:29 PM,14,19,20,19,19,17,75,0.0,1017,25,10,329,13
2016-08-17,26,18,0.0,9.2,6,6,97,07:52 PM,05:46 AM,06:52 AM,08:28 PM,17,21,22,21,18,42,82,0.0,1017,26,7,312,13
2016-08-18,26,16,0.0,11.6,6,6,100,08:32 PM,06:50 AM,06:53 AM,08:26 PM,14,20,21,20,21,5,69,0.0,1015,26,10,324,14
2016-08-19,26,17,0.0,9.2,5,5,88,09:11 PM,07:57 AM,06:54 AM,08:25 PM,19,21,22,21,16,52,86,0.3,1015,26,8,290,11
2016-08-20,25,16,0.0,11.6,6,6,81,09:49 PM,09:05 AM,06:55 AM,08:24 PM,13,20,21,20,31,2,66,0.0,1019,25,10,348,22
2016-08-21,30,16,0.0,11.6,6,6,74,10:25 PM,10:13 AM,06:56 AM,08:22 PM,13,23,23,22,24,0,59,0.0,1020,30,10,299,15
2016-08-22,30,16,0.0,11.6,6,6,67,11:04 PM,11:22 AM,06:57 AM,08:21 PM,15,24,24,24,16,0,59,0.0,1019,30,10,298,10
2016-08-23,31,18,0.0,11.6,6,6,59,11:44 PM,12:30 PM,06:58 AM,08:19 PM,15,25,25,24,20,14,59,0.0,1018,31,10,296,12
2016-08-24,29,18,0.0,11.6,6,6,52,No moonrise,01:38 PM,06:59 AM,08:18 PM,17,24,24,23,20,7,71,0.8,1015,29,10,330,13
2016-08-25,29,18,0.0,11.6,6,6,45,12:28 AM,02:43 PM,07:00 AM,08:16 PM,17,24,24,23,20,10,70,0.8,1013,29,9,293,14
2016-08-26,29,18,0.0,11.6,6,6,38,01:16 AM,03:45 PM,07:01 AM,08:15 PM,17,24,24,23,16,9,72,1.1,1014,29,10,233,11
2016-08-27,29,18,0.0,11.6,6,6,30,02:08 AM,04:43 PM,07:02 AM,08:14 PM,17,24,24,23,18,2,69,0.0,1017,29,10,252,12
2016-08-28,27,17,0.0,11.6,6,6,23,03:04 AM,05:35 PM,07:02 AM,08:12 PM,14,21,22,21,27,0,64,0.0,1021,27,10,344,19
2016-08-29,26,16,0.0,11.6,6,6,16,04:03 AM,06:21 PM,07:03 AM,08:11 PM,14,21,21,21,28,0,66,0.0,1021,26,10,338,19
2016-08-30,26,17,0.0,11.6,6,6,8,05:04 AM,07:03 PM,07:04 AM,08:09 PM,15,22,22,22,24,10,71,0.0,1018,26,10,318,18
2016-08-31,26,17,0.0,11.6,6,6,5,06:04 AM,07:40 PM,07:05 AM,08:08 PM,16,23,23,22,26,24,69,0.0,1019,26,10,334,19
2016-09-01,29,16,0.0,11.6,6,6,0,07:04 AM,08:14 PM,07:06 AM,08:06 PM,16,22,23,22,18,7,72,0.0,1020,29,8,328,11
2016-09-02,30,17,0.0,11.6,6,6,0,08:03 AM,08:46 PM,07:07 AM,08:05 PM,16,24,24,23,20,3,65,0.0,1019,30,10,337,12
2016-09-03,30,19,0.0,11.6,6,6,6,09:01 AM,09:17 PM,07:08 AM,08:03 PM,15,26,26,25,13,4,57,0.0,1018,30,10,312,8
2016-09-04,33,20,0.0,11.6,7,7,14,09:57 AM,09:47 PM,07:09 AM,08:02 PM,13,27,27,26,20,2,47,0.0,1019,33,10,255,11
2016-09-05,36,22,0.0,11.6,7,7,21,10:53 AM,10:18 PM,07:10 AM,08:00 PM,14,29,29,28,27,2,44,0.0,1019,36,10,223,15
2016-09-06,33,21,0.0,11.6,7,7,29,11:49 AM,10:51 PM,07:10 AM,07:59 PM,14,28,28,27,18,5,47,0.0,1016,33,10,285,10
2016-09-07,26,18,0.0,11.6,6,6,36,12:43 PM,11:27 PM,07:11 AM,07:57 PM,16,22,23,22,20,6,71,0.0,1016,26,10,322,14
2016-09-08,24,17,0.0,11.6,5,5,44,01:38 PM,No moonset,07:12 AM,07:55 PM,14,20,20,20,31,15,71,0.0,1019,24,10,341,22
2016-09-09,24,16,0.0,11.6,5,5,51,02:30 PM,12:06 AM,07:13 AM,07:54 PM,14,20,20,20,30,4,73,0.0,1019,24,10,331,20
2016-09-10,25,17,0.0,11.6,6,6,59,03:22 PM,12:49 AM,07:14 AM,07:52 PM,16,20,21,20,24,22,80,0.0,1018,25,9,331,16
2016-09-11,27,17,0.0,11.6,6,6,66,04:12 PM,01:38 AM,07:15 AM,07:51 PM,17,22,22,22,17,33,78,0.0,1016,27,7,333,11
2016-09-12,26,15,0.0,11.6,6,6,74,04:59 PM,02:30 AM,07:16 AM,07:49 PM,17,21,22,21,15,10,79,0.0,1013,26,10,296,10
2016-09-13,22,18,0.0,11.6,5,5,82,05:43 PM,03:29 AM,07:17 AM,07:48 PM,14,20,20,20,29,17,72,4.8,1015,22,10,283,20
2016-09-14,21,16,0.0,11.6,5,5,89,06:25 PM,04:31 AM,07:18 AM,07:46 PM,11,18,19,18,24,11,64,0.0,1019,21,10,318,17
2016-09-15,23,16,0.0,11.6,5,5,97,07:05 PM,05:37 AM,07:18 AM,07:44 PM,14,19,20,19,21,23,73,0.0,1019,23,10,304,15
2016-09-16,24,16,0.0,11.6,5,5,100,07:43 PM,06:45 AM,07:19 AM,07:43 PM,13,19,20,19,26,3,69,0.0,1022,24,10,264,19
2016-09-17,28,16,0.0,11.6,6,6,88,08:21 PM,07:55 AM,07:20 AM,07:41 PM,13,21,22,21,23,7,62,0.0,1020,28,10,179,14
2016-09-18,28,17,0.0,11.6,6,6,81,09:00 PM,09:05 AM,07:21 AM,07:40 PM,11,22,22,22,23,7,54,0.0,1019,28,10,179,13
2016-09-19,28,16,0.0,11.6,6,6,73,09:41 PM,10:16 AM,07:22 AM,07:38 PM,11,21,22,21,20,1,56,0.0,1018,28,10,175,12
